"Time","meanError_y","sigmaError_y","mean.y","variance.mu","variance.var","standardDeviation.variance.mu","standardDeviation.variance.var"
6.3200002,-0.016522557,-0.004911934,2.9834774,2.9834774,2.9830086,2.9834774,2.9830086
6.3210001,-0.016457751,-0.0050408738,2.9835422,2.9835422,2.9825633,2.9835422,2.9825633
6.3210001,-0.016457751,-0.0050408738,2.9835422,2.9835422,2.9825633,2.9835422,2.9825633
6.322,-0.016075993,-0.0049107582,2.9839239,2.9839239,2.9830127,2.9839239,2.9830127
6.322,-0.016075993,-0.0049107582,2.9839239,2.9839239,2.9830127,2.9839239,2.9830127
6.323,-0.015873462,-0.0049722628,2.9841266,2.9841266,2.9828002,2.9841266,2.9828002
6.323,-0.015873462,-0.0049722628,2.9841266,2.9841266,2.9828002,2.9841266,2.9828002
6.3239999,-0.015477058,-0.0048211724,2.9845231,2.9845231,2.9833221,2.9845231,2.9833221
6.3239999,-0.015477058,-0.0048211724,2.9845231,2.9845231,2.9833221,2.9845231,2.9833221
6.3249998,-0.015742945,-0.0048282905,2.984257,2.984257,2.9832976,2.984257,2.9832976
6.3249998,-0.015742945,-0.0048282905,2.984257,2.984257,2.9832976,2.984257,2.9832976
6.3260002,-0.01620483,-0.0045742127,2.9837952,2.9837952,2.9841754,2.9837952,2.9841754
6.3260002,-0.01620483,-0.0045742127,2.9837952,2.9837952,2.9841754,2.9837952,2.9841754
6.3270001,-0.016554451,-0.0044869184,2.9834456,2.9834456,2.984477,2.9834456,2.984477
6.3270001,-0.016554451,-0.0044869184,2.9834456,2.9834456,2.984477,2.9834456,2.984477
6.3280001,-0.016438236,-0.0045986921,2.9835618,2.9835618,2.9840908,2.9835618,2.9840908
6.3280001,-0.016438236,-0.0045986921,2.9835618,2.9835618,2.9840908,2.9835618,2.9840908
6.329,-0.016720885,-0.0045888373,2.9832792,2.9832792,2.9841249,2.9832792,2.9841249
6.329,-0.016720885,-0.0045888373,2.9832792,2.9832792,2.9841249,2.9832792,2.9841249
6.3299999,-0.016333843,-0.0044508753,2.9836662,2.9836662,2.9846015,2.9836662,2.9846015
6.3299999,-0.016333843,-0.0044508753,2.9836662,2.9836662,2.9846015,2.9836662,2.9846015
6.3309999,-0.016767602,-0.0042426381,2.9832325,2.9832325,2.985321,2.9832325,2.985321
6.3309999,-0.016767602,-0.0042426381,2.9832325,2.9832325,2.985321,2.9832325,2.985321
6.3319998,-0.017030362,-0.0042525809,2.9829695,2.9829695,2.9852867,2.9829695,2.9852867
6.3319998,-0.017030362,-0.0042525809,2.9829695,2.9829695,2.9852867,2.9829695,2.9852867
6.3330002,-0.017466955,-0.0040397262,2.982533,2.982533,2.9860222,2.982533,2.9860222
6.3330002,-0.017466955,-0.0040397262,2.982533,2.982533,2.9860222,2.982533,2.9860222
6.3340001,-0.017041121,-0.0038438567,2.9829588,2.9829588,2.9866993,2.9829588,2.9866993
6.3340001,-0.017041121,-0.0038438567,2.9829588,2.9829588,2.9866993,2.9829588,2.9866993
6.335,-0.017134471,-0.0039642937,2.9828656,2.9828656,2.9862831,2.9828656,2.9862831
6.335,-0.017134471,-0.0039642937,2.9828656,2.9828656,2.9862831,2.9828656,2.9862831
6.336,-0.01686725,-0.0039697788,2.9831328,2.9831328,2.986264,2.9831328,2.986264
6.336,-0.01686725,-0.0039697788,2.9831328,2.9831328,2.986264,2.9831328,2.986264
6.3369999,-0.017075652,-0.0040265075,2.9829245,2.9829245,2.986068,2.9829245,2.986068
6.3369999,-0.017075652,-0.0040265075,2.9829245,2.9829245,2.986068,2.9829245,2.986068
6.3379998,-0.017510608,-0.0038159536,2.9824893,2.9824893,2.9867957,2.9824893,2.9867957
6.3379998,-0.017510608,-0.0038159536,2.9824893,2.9824893,2.9867957,2.9824893,2.9867957
6.3390002,-0.017321967,-0.003887021,2.9826779,2.9826779,2.9865501,2.9826779,2.9865501
6.3390002,-0.017321967,-0.003887021,2.9826779,2.9826779,2.9865501,2.9826779,2.9865501
6.3400002,-0.017079294,-0.0039153066,2.9829206,2.9829206,2.9864523,2.9829206,2.9864523
6.3400002,-0.017079294,-0.0039153066,2.9829206,2.9829206,2.9864523,2.9829206,2.9864523
6.3410001,-0.017499823,-0.003727189,2.9825001,2.9825001,2.9871025,2.9825001,2.9871025
6.3410001,-0.017499823,-0.003727189,2.9825001,2.9825001,2.9871025,2.9825001,2.9871025
6.342,-0.017092394,-0.0035589428,2.9829075,2.9829075,2.987684,2.9829075,2.987684
6.342,-0.017092394,-0.0035589428,2.9829075,2.9829075,2.987684,2.9829075,2.987684
6.3429999,-0.017144931,-0.0036901357,2.9828551,2.9828551,2.9872305,2.9828551,2.9872305
6.3429999,-0.017144931,-0.0036901357,2.9828551,2.9828551,2.9872305,2.9828551,2.9872305
6.3439999,-0.017122991,-0.0038254778,2.982877,2.982877,2.9867628,2.982877,2.9867628
6.3439999,-0.017122991,-0.0038254778,2.982877,2.982877,2.9867628,2.982877,2.9867628
6.3449998,-0.016755296,-0.0037135216,2.9832447,2.9832447,2.9871497,2.9832447,2.9871497
6.3449998,-0.016755296,-0.0037135216,2.9832447,2.9832447,2.9871497,2.9832447,2.9871497
6.3460002,-0.016809663,-0.0038442761,2.9831903,2.9831903,2.9866979,2.9831903,2.9866979
6.3460002,-0.016809663,-0.0038442761,2.9831903,2.9831903,2.9866979,2.9831903,2.9866979
6.3470001,-0.016835794,-0.0039791716,2.9831643,2.9831643,2.9862316,2.9831643,2.9862316
6.3470001,-0.016835794,-0.0039791716,2.9831643,2.9831643,2.9862316,2.9831643,2.9862316
6.348,-0.01676403,-0.0041058296,2.9832361,2.9832361,2.9857938,2.9832361,2.9857938
6.348,-0.01676403,-0.0041058296,2.9832361,2.9832361,2.9857938,2.9832361,2.9857938
6.349,-0.016756136,-0.0042418009,2.9832439,2.9832439,2.9853239,2.9832439,2.9853239
6.349,-0.016756136,-0.0042418009,2.9832439,2.9832439,2.9853239,2.9832439,2.9853239
6.3499999,-0.016950391,-0.0043085194,2.9830496,2.9830496,2.9850934,2.9830496,2.9850934
6.3499999,-0.016950391,-0.0043085194,2.9830496,2.9830496,2.9850934,2.9830496,2.9850934
6.3509998,-0.016774572,-0.0043877363,2.9832253,2.9832253,2.9848197,2.9832253,2.9848197
6.3509998,-0.016774572,-0.0043877363,2.9832253,2.9832253,2.9848197,2.9832253,2.9848197
6.3520002,-0.016852479,-0.0045125787,2.9831476,2.9831476,2.9843884,2.9831476,2.9843884
6.3520002,-0.016852479,-0.0045125787,2.9831476,2.9831476,2.9843884,2.9831476,2.9843884
6.3530002,-0.016501023,-0.0044214544,2.9834991,2.9834991,2.9847031,2.9834991,2.9847031
6.3530002,-0.016501023,-0.0044214544,2.9834991,2.9834991,2.9847031,2.9834991,2.9847031
6.3540001,-0.016126476,-0.0042994721,2.9838736,2.9838736,2.9851246,2.9838736,2.9851246
6.3540001,-0.016126476,-0.0042994721,2.9838736,2.9838736,2.9851246,2.9838736,2.9851246
6.355,-0.016466036,-0.0042233933,2.9835339,2.9835339,2.9853876,2.9835339,2.9853876
6.355,-0.016466036,-0.0042233933,2.9835339,2.9835339,2.9853876,2.9835339,2.9853876
6.3559999,-0.016901011,-0.004011381,2.983099,2.983099,2.9861202,2.983099,2.9861202
6.3559999,-0.016901011,-0.004011381,2.983099,2.983099,2.9861202,2.983099,2.9861202
6.3569999,-0.017079392,-0.0040887785,2.9829206,2.9829206,2.9858527,2.9829206,2.9858527
6.3569999,-0.017079392,-0.0040887785,2.9829206,2.9829206,2.9858527,2.9829206,2.9858527
6.3579998,-0.016830405,-0.0041106311,2.9831696,2.9831696,2.9857771,2.9831696,2.9857771
6.3579998,-0.016830405,-0.0041106311,2.9831696,2.9831696,2.9857771,2.9831696,2.9857771
6.3590002,-0.016817428,-0.0042461925,2.9831827,2.9831827,2.9853089,2.9831827,2.9853089
6.3590002,-0.016817428,-0.0042461925,2.9831827,2.9831827,2.9853089,2.9831827,2.9853089
6.3600001,-0.016691454,-0.0043528257,2.9833086,2.9833086,2.9849403,2.9833086,2.9849403
6.3600001,-0.016691454,-0.0043528257,2.9833086,2.9833086,2.9849403,2.9833086,2.9849403
6.3610001,-0.016345076,-0.0042678029,2.983655,2.983655,2.985234,2.983655,2.985234
6.3610001,-0.016345076,-0.0042678029,2.983655,2.983655,2.985234,2.983655,2.985234
6.362,-0.016714346,-0.0041525848,2.9832857,2.9832857,2.9856322,2.9832857,2.9856322
6.362,-0.016714346,-0.0041525848,2.9832857,2.9832857,2.9856322,2.9832857,2.9856322
6.3629999,-0.017144663,-0.0039474778,2.9828553,2.9828553,2.986341,2.9828553,2.986341
6.3629999,-0.017144663,-0.0039474778,2.9828553,2.9828553,2.986341,2.9828553,2.986341
6.3639998,-0.016755916,-0.0038050306,2.9832442,2.9832442,2.9868336,2.9832442,2.9868336
6.3639998,-0.016755916,-0.0038050306,2.9832442,2.9832442,2.9868336,2.9832442,2.9868336
6.3649998,-0.016623486,-0.0039085047,2.9833765,2.9833765,2.9864757,2.9833765,2.9864757
6.3649998,-0.016623486,-0.0039085047,2.9833765,2.9833765,2.9864757,2.9833765,2.9864757
6.3660002,-0.016164614,-0.0036564884,2.9838355,2.9838355,2.9873469,2.9838355,2.9873469
6.3660002,-0.016164614,-0.0036564884,2.9838355,2.9838355,2.9873469,2.9838355,2.9873469
6.3670001,-0.016297804,-0.0037595527,2.9837022,2.9837022,2.9869907,2.9837022,2.9869907
6.3670001,-0.016297804,-0.0037595527,2.9837022,2.9837022,2.9869907,2.9837022,2.9869907
6.368,-0.016074514,-0.0038034157,2.9839256,2.9839256,2.9868391,2.9839256,2.9868391
6.368,-0.016074514,-0.0038034157,2.9839256,2.9839256,2.9868391,2.9839256,2.9868391
6.369,-0.016113892,-0.0039362404,2.983886,2.983886,2.9863799,2.983886,2.9863799
6.369,-0.016113892,-0.0039362404,2.983886,2.983886,2.9863799,2.983886,2.9863799
6.3699999,-0.015977034,-0.0040373728,2.9840229,2.9840229,2.9860303,2.9840229,2.9860303
6.3699999,-0.015977034,-0.0040373728,2.9840229,2.9840229,2.9860303,2.9840229,2.9860303
6.3709998,-0.016334755,-0.0039371322,2.9836652,2.9836652,2.9863768,2.9836652,2.9863768
6.3709998,-0.016334755,-0.0039371322,2.9836652,2.9836652,2.9863768,2.9836652,2.9863768
6.3720002,-0.01587287,-0.0036794974,2.984127,2.984127,2.9872675,2.984127,2.9872675
6.3720002,-0.01587287,-0.0036794974,2.984127,2.984127,2.9872675,2.984127,2.9872675
6.3730001,-0.015628256,-0.0037047996,2.9843717,2.9843717,2.98718,2.9843717,2.98718
6.3730001,-0.015628256,-0.0037047996,2.9843717,2.9843717,2.98718,2.9843717,2.98718
6.3740001,-0.015286033,-0.0036244558,2.984714,2.984714,2.9874578,2.984714,2.9874578
6.3740001,-0.015286033,-0.0036244558,2.984714,2.984714,2.9874578,2.984714,2.9874578
6.375,-0.015338697,-0.0037549096,2.9846613,2.9846613,2.9870067,2.9846613,2.9870067
6.375,-0.015338697,-0.0037549096,2.9846613,2.9846613,2.9870067,2.9846613,2.9870067
6.3759999,-0.015757626,-0.0035667738,2.9842424,2.9842424,2.9876571,2.9842424,2.9876571
6.3759999,-0.015757626,-0.0035667738,2.9842424,2.9842424,2.9876571,2.9842424,2.9876571
6.3769999,-0.015925208,-0.0036505028,2.9840748,2.9840748,2.9873676,2.9840748,2.9873676
6.3769999,-0.015925208,-0.0036505028,2.9840748,2.9840748,2.9873676,2.9840748,2.9873676
6.3779998,-0.016283019,-0.003549821,2.983717,2.983717,2.9877157,2.983717,2.9877157
6.3779998,-0.016283019,-0.003549821,2.983717,2.983717,2.9877157,2.983717,2.9877157
6.3790002,-0.016335364,-0.0036802541,2.9836648,2.9836648,2.9872649,2.9836648,2.9872649
6.3790002,-0.016335364,-0.0036802541,2.9836648,2.9836648,2.9872649,2.9836648,2.9872649
6.3800001,-0.016359247,-0.0038146591,2.9836407,2.9836407,2.9868002,2.9836407,2.9868002
6.3800001,-0.016359247,-0.0038146591,2.9836407,2.9836407,2.9868002,2.9836407,2.9868002
6.381,-0.01682171,-0.0035553309,2.9831784,2.9831784,2.9876966,2.9831784,2.9876966
6.381,-0.01682171,-0.0035553309,2.9831784,2.9831784,2.9876966,2.9831784,2.9876966
6.382,-0.01639322,-0.0033518609,2.9836068,2.9836068,2.9884,2.9836068,2.9884
6.382,-0.01639322,-0.0033518609,2.9836068,2.9836068,2.9884,2.9836068,2.9884
6.3829999,-0.016347498,-0.0034834214,2.9836526,2.9836526,2.9879453,2.9836526,2.9879453
6.3829999,-0.016347498,-0.0034834214,2.9836526,2.9836526,2.9879453,2.9836526,2.9879453
6.3839998,-0.016570838,-0.003526709,2.9834292,2.9834292,2.9877956,2.9834292,2.9877956
6.3839998,-0.016570838,-0.003526709,2.9834292,2.9834292,2.9877956,2.9834292,2.9877956
6.3850002,-0.016454848,-0.0036372265,2.9835451,2.9835451,2.9874134,2.9835451,2.9874134
6.3850002,-0.016454848,-0.0036372265,2.9835451,2.9835451,2.9874134,2.9835451,2.9874134
6.3860002,-0.01599697,-0.0033853292,2.9840031,2.9840031,2.9882843,2.9840031,2.9882843
6.3860002,-0.01599697,-0.0033853292,2.9840031,2.9840031,2.9882843,2.9840031,2.9882843
6.3870001,-0.016463185,-0.0031191979,2.9835367,2.9835367,2.9892044,2.9835367,2.9892044
6.3870001,-0.016463185,-0.0031191979,2.9835367,2.9835367,2.9892044,2.9835367,2.9892044
6.388,-0.016560545,-0.00323702,2.9834394,2.9834394,2.9887972,2.9834394,2.9887972
6.388,-0.016560545,-0.00323702,2.9834394,2.9834394,2.9887972,2.9834394,2.9887972
6.3889999,-0.016208686,-0.0031435885,2.9837914,2.9837914,2.9891202,2.9837914,2.9891202
6.3889999,-0.016208686,-0.0031435885,2.9837914,2.9837914,2.9891202,2.9837914,2.9891202
6.3899999,-0.016564474,-0.003044985,2.9834356,2.9834356,2.9894612,2.9834356,2.9894612
6.3899999,-0.016564474,-0.003044985,2.9834356,2.9834356,2.9894612,2.9834356,2.9894612
6.3909998,-0.016724519,-0.0031329223,2.9832754,2.9832754,2.989157,2.9832754,2.989157
6.3909998,-0.016724519,-0.0031329223,2.9832754,2.9832754,2.989157,2.9832754,2.989157
6.3920002,-0.016937571,-0.0031842692,2.9830625,2.9830625,2.9889796,2.9830625,2.9889796
6.3920002,-0.016937571,-0.0031842692,2.9830625,2.9830625,2.9889796,2.9830625,2.9889796
6.3930001,-0.01707161,-0.0032862751,2.9829283,2.9829283,2.9886267,2.9829283,2.9886267
6.3930001,-0.01707161,-0.0032862751,2.9829283,2.9829283,2.9886267,2.9829283,2.9886267
6.3940001,-0.017442904,-0.0031665617,2.9825571,2.9825571,2.9890409,2.9825571,2.9890409
6.3940001,-0.017442904,-0.0031665617,2.9825571,2.9825571,2.9890409,2.9825571,2.9890409
6.395,-0.017358357,-0.0032885221,2.9826417,2.9826417,2.9886191,2.9826417,2.9886191
6.395,-0.017358357,-0.0032885221,2.9826417,2.9826417,2.9886191,2.9826417,2.9886191
6.3959999,-0.017167769,-0.0033564842,2.9828322,2.9828322,2.988384,2.9828322,2.988384
6.3959999,-0.017167769,-0.0033564842,2.9828322,2.9828322,2.988384,2.9828322,2.988384
6.3969998,-0.01715786,-0.0034914252,2.9828422,2.9828422,2.9879174,2.9828422,2.9879174
6.3969998,-0.01715786,-0.0034914252,2.9828422,2.9828422,2.9879174,2.9828422,2.9879174
6.3979998,-0.016808251,-0.0034003484,2.9831917,2.9831917,2.9882324,2.9831917,2.9882324
6.3979998,-0.016808251,-0.0034003484,2.9831917,2.9831917,2.9882324,2.9831917,2.9882324
6.3990002,-0.01687507,-0.0035271626,2.983125,2.983125,2.9877939,2.983125,2.9877939
6.3990002,-0.01687507,-0.0035271626,2.983125,2.983125,2.9877939,2.983125,2.9877939
6.4000001,-0.0166266,-0.0035479278,2.9833734,2.9833734,2.9877222,2.9833734,2.9877222
6.4000001,-0.0166266,-0.0035479278,2.9833734,2.9833734,2.9877222,2.9833734,2.9877222
6.401,-0.017033339,-0.0033766804,2.9829667,2.9829667,2.9883142,2.9829667,2.9883142
6.401,-0.017033339,-0.0033766804,2.9829667,2.9829667,2.9883142,2.9829667,2.9883142
6.402,-0.017265154,-0.0034121992,2.9827349,2.9827349,2.9881914,2.9827349,2.9881914
6.402,-0.017265154,-0.0034121992,2.9827349,2.9827349,2.9881914,2.9827349,2.9881914
6.4029999,-0.016810052,-0.0031636744,2.9831901,2.9831901,2.9890506,2.9831901,2.9890506
6.4029999,-0.016810052,-0.0031636744,2.9831901,2.9831901,2.9890506,2.9831901,2.9890506
6.4039998,-0.016608307,-0.0032232923,2.9833918,2.9833918,2.9888446,2.9833918,2.9888446
6.4039998,-0.016608307,-0.0032232923,2.9833918,2.9833918,2.9888446,2.9833918,2.9888446
6.4050002,-0.017008701,-0.0030613369,2.9829912,2.9829912,2.9894047,2.9829912,2.9894047
6.4050002,-0.017008701,-0.0030613369,2.9829912,2.9829912,2.9894047,2.9829912,2.9894047
6.4060001,-0.017062502,-0.0031909309,2.9829376,2.9829376,2.9889565,2.9829376,2.9889565
6.4060001,-0.017062502,-0.0031909309,2.9829376,2.9829376,2.9889565,2.9829376,2.9889565
6.4070001,-0.017348846,-0.0031739452,2.9826512,2.9826512,2.9890151,2.9826512,2.9890151
6.4070001,-0.017348846,-0.0031739452,2.9826512,2.9826512,2.9890151,2.9826512,2.9890151
6.408,-0.017513512,-0.0032586053,2.9824865,2.9824865,2.9887226,2.9824865,2.9887226
6.408,-0.017513512,-0.0032586053,2.9824865,2.9824865,2.9887226,2.9824865,2.9887226
6.4089999,-0.017921731,-0.0030846435,2.9820783,2.9820783,2.9893241,2.9820783,2.9893241
6.4089999,-0.017921731,-0.0030846435,2.9820783,2.9820783,2.9893241,2.9820783,2.9893241
6.4099998,-0.017485792,-0.0028672917,2.9825141,2.9825141,2.9900756,2.9825141,2.9900756
6.4099998,-0.017485792,-0.0028672917,2.9825141,2.9825141,2.9900756,2.9825141,2.9900756
6.4109998,-0.017832795,-0.0027789753,2.9821672,2.9821672,2.990381,2.9821672,2.990381
6.4109998,-0.017832795,-0.0027789753,2.9821672,2.9821672,2.990381,2.9821672,2.990381
6.4120002,-0.017950121,-0.0028883091,2.9820499,2.9820499,2.9900029,2.9820499,2.9900029
6.4120002,-0.017950121,-0.0028883091,2.9820499,2.9820499,2.9900029,2.9820499,2.9900029
6.4130001,-0.017944846,-0.0030230796,2.9820552,2.9820552,2.989537,2.9820552,2.989537
6.4130001,-0.017944846,-0.0030230796,2.9820552,2.9820552,2.989537,2.9820552,2.989537
6.414,-0.017976062,-0.0031560629,2.982024,2.982024,2.9890771,2.982024,2.9890771
6.414,-0.017976062,-0.0031560629,2.982024,2.982024,2.9890771,2.982024,2.9890771
6.415,-0.017609213,-0.0030411845,2.9823909,2.9823909,2.9894743,2.9823909,2.9894743
6.415,-0.017609213,-0.0030411845,2.9823909,2.9823909,2.9894743,2.9823909,2.9894743
6.4159999,-0.017803315,-0.003106036,2.9821966,2.9821966,2.9892499,2.9821966,2.9892499
6.4159999,-0.017803315,-0.003106036,2.9821966,2.9821966,2.9892499,2.9821966,2.9892499
6.4169998,-0.017667262,-0.00320641,2.9823327,2.9823327,2.988903,2.9823327,2.988903
6.4169998,-0.017667262,-0.00320641,2.9823327,2.9823327,2.988903,2.9823327,2.988903
6.4180002,-0.018127222,-0.0029484846,2.9818728,2.9818728,2.9897947,2.9818728,2.9897947
6.4180002,-0.018127222,-0.0029484846,2.9818728,2.9818728,2.9897947,2.9818728,2.9897947
6.4190001,-0.017689778,-0.0027280494,2.9823103,2.9823103,2.9905572,2.9823103,2.9905572
6.4190001,-0.017689778,-0.0027280494,2.9823103,2.9823103,2.9905572,2.9823103,2.9905572
6.4200001,-0.018042386,-0.002631983,2.9819577,2.9819577,2.9908895,2.9819577,2.9908895
6.4200001,-0.018042386,-0.002631983,2.9819577,2.9819577,2.9908895,2.9819577,2.9908895
6.421,-0.01832477,-0.0026186446,2.9816751,2.9816751,2.9909356,2.9816751,2.9909356
6.421,-0.01832477,-0.0026186446,2.9816751,2.9816751,2.9909356,2.9816751,2.9909356
6.4219999,-0.018383762,-0.0027468379,2.9816163,2.9816163,2.9904921,2.9816163,2.9904921
6.4219999,-0.018383762,-0.0027468379,2.9816163,2.9816163,2.9904921,2.9816163,2.9904921
6.4229999,-0.01831398,-0.0028724188,2.9816861,2.9816861,2.9900579,2.9816861,2.9900579
6.4229999,-0.01831398,-0.0028724188,2.9816861,2.9816861,2.9900579,2.9816861,2.9900579
6.4239998,-0.01843291,-0.0029807396,2.9815671,2.9815671,2.9896834,2.9815671,2.9896834
6.4239998,-0.01843291,-0.0029807396,2.9815671,2.9815671,2.9896834,2.9815671,2.9896834
6.4250002,-0.018561672,-0.0030845013,2.9814384,2.9814384,2.9893246,2.9814384,2.9893246
6.4250002,-0.018561672,-0.0030845013,2.9814384,2.9814384,2.9893246,2.9814384,2.9893246
6.4260001,-0.018444283,-0.003193429,2.9815557,2.9815557,2.9889479,2.9815557,2.9889479
6.4260001,-0.018444283,-0.003193429,2.9815557,2.9815557,2.9889479,2.9815557,2.9889479
6.427,-0.018681576,-0.0032232818,2.9813185,2.9813185,2.9888446,2.9813185,2.9888446
6.427,-0.018681576,-0.0032232818,2.9813185,2.9813185,2.9888446,2.9813185,2.9888446
6.428,-0.018894458,-0.0032735225,2.9811056,2.9811056,2.9886708,2.9811056,2.9886708
6.428,-0.018894458,-0.0032735225,2.9811056,2.9811056,2.9886708,2.9811056,2.9886708
6.4289999,-0.018750379,-0.003369384,2.9812496,2.9812496,2.9883394,2.9812496,2.9883394
6.4289999,-0.018750379,-0.003369384,2.9812496,2.9812496,2.9883394,2.9812496,2.9883394
6.4299998,-0.018467035,-0.0033545177,2.9815331,2.9815331,2.9883909,2.9815331,2.9883909
6.4299998,-0.018467035,-0.0033545177,2.9815331,2.9815331,2.9883909,2.9815331,2.9883909
6.4310002,-0.018334197,-0.0034561059,2.9816658,2.9816658,2.9880397,2.9816658,2.9880397
6.4310002,-0.018334197,-0.0034561059,2.9816658,2.9816658,2.9880397,2.9816658,2.9880397
6.4320002,-0.018432843,-0.003572383,2.9815671,2.9815671,2.9876378,2.9815671,2.9876378
6.4320002,-0.018432843,-0.003572383,2.9815671,2.9815671,2.9876378,2.9815671,2.9876378
6.4330001,-0.018097937,-0.0034980422,2.9819021,2.9819021,2.9878948,2.9819021,2.9878948
6.4330001,-0.018097937,-0.0034980422,2.9819021,2.9819021,2.9878948,2.9819021,2.9878948
6.434,-0.017723052,-0.0033708604,2.9822769,2.9822769,2.9883344,2.9822769,2.9883344
6.434,-0.017723052,-0.0033708604,2.9822769,2.9822769,2.9883344,2.9822769,2.9883344
6.4349999,-0.018004701,-0.0033575578,2.9819953,2.9819953,2.9883804,2.9819953,2.9883804
6.4349999,-0.018004701,-0.0033575578,2.9819953,2.9819953,2.9883804,2.9819953,2.9883804
6.4359999,-0.017619923,-0.0032162999,2.9823802,2.9823802,2.9888687,2.9823802,2.9888687
6.4359999,-0.017619923,-0.0032162999,2.9823802,2.9823802,2.9888687,2.9823802,2.9888687
6.4369998,-0.017297497,-0.0031570862,2.9827025,2.9827025,2.9890735,2.9827025,2.9890735
6.4369998,-0.017297497,-0.0031570862,2.9827025,2.9827025,2.9890735,2.9827025,2.9890735
6.4380002,-0.017732186,-0.0029396159,2.9822679,2.9822679,2.9898255,2.9822679,2.9898255
6.4380002,-0.017732186,-0.0029396159,2.9822679,2.9822679,2.9898255,2.9822679,2.9898255
6.4390001,-0.017304134,-0.0027327873,2.9826958,2.9826958,2.9905407,2.9826958,2.9905407
6.4390001,-0.017304134,-0.0027327873,2.9826958,2.9826958,2.9905407,2.9826958,2.9905407
6.4400001,-0.017137762,-0.0028155218,2.9828622,2.9828622,2.9902546,2.9828622,2.9902546
6.4400001,-0.017137762,-0.0028155218,2.9828622,2.9828622,2.9902546,2.9828622,2.9902546
6.441,-0.017139014,-0.0029497608,2.982861,2.982861,2.9897904,2.982861,2.9897904
6.441,-0.017139014,-0.0029497608,2.982861,2.982861,2.9897904,2.982861,2.9897904
6.4419999,-0.017034512,-0.0030636294,2.9829655,2.9829655,2.9893966,2.9829655,2.9893966
6.4419999,-0.017034512,-0.0030636294,2.9829655,2.9829655,2.9893966,2.9829655,2.9893966
6.4429998,-0.017470697,-0.0028433793,2.9825294,2.9825294,2.9901583,2.9825294,2.9901583
6.4429998,-0.017470697,-0.0028433793,2.9825294,2.9825294,2.9901583,2.9825294,2.9901583
6.4439998,-0.017696574,-0.0028825009,2.9823034,2.9823034,2.9900231,2.9823034,2.9900231
6.4439998,-0.017696574,-0.0028825009,2.9823034,2.9823034,2.9900231,2.9823034,2.9900231
6.4450002,-0.017533895,-0.0029673381,2.9824662,2.9824662,2.9897296,2.9824662,2.9897296
6.4450002,-0.017533895,-0.0029673381,2.9824662,2.9824662,2.9897296,2.9824662,2.9897296
6.4460001,-0.01748443,-0.0030969037,2.9825156,2.9825156,2.9892817,2.9825156,2.9892817
6.4460001,-0.01748443,-0.0030969037,2.9825156,2.9825156,2.9892817,2.9825156,2.9892817
6.447,-0.017057024,-0.0028904742,2.9829431,2.9829431,2.9899955,2.9829431,2.9899955
6.447,-0.017057024,-0.0028904742,2.9829431,2.9829431,2.9899955,2.9829431,2.9899955
6.448,-0.017183783,-0.0029946091,2.9828162,2.9828162,2.9896352,2.9828162,2.9896352
6.448,-0.017183783,-0.0029946091,2.9828162,2.9828162,2.9896352,2.9828162,2.9896352
6.4489999,-0.017633829,-0.0027510219,2.9823661,2.9823661,2.9904778,2.9823661,2.9904778
6.4489999,-0.017633829,-0.0027510219,2.9823661,2.9823661,2.9904778,2.9823661,2.9904778
6.4499998,-0.017563462,-0.0028758477,2.9824367,2.9824364,2.990046,2.9824364,2.990046
6.4499998,-0.017563462,-0.0028758477,2.9824367,2.9824364,2.990046,2.9824364,2.990046
6.4510002,-0.01731272,-0.0028926139,2.9826872,2.9826872,2.9899881,2.9826872,2.9899881
6.4510002,-0.01731272,-0.0028926139,2.9826872,2.9826872,2.9899881,2.9826872,2.9899881
6.4520001,-0.017066458,-0.0029134897,2.9829335,2.9829335,2.9899158,2.9829335,2.9899158
6.4520001,-0.017066458,-0.0029134897,2.9829335,2.9829335,2.9899158,2.9829335,2.9899158
6.4530001,-0.017367611,-0.0028782655,2.9826324,2.9826324,2.9900377,2.9826324,2.9900377
6.4530001,-0.017367611,-0.0028782655,2.9826324,2.9826324,2.9900377,2.9826324,2.9900377
6.454,-0.017307723,-0.0030055393,2.9826922,2.9826922,2.9895976,2.9826922,2.9895976
6.454,-0.017307723,-0.0030055393,2.9826922,2.9826922,2.9895976,2.9826922,2.9895976
6.4549999,-0.016873226,-0.0027871376,2.9831269,2.9831269,2.9903529,2.9831269,2.9903529
6.4549999,-0.016873226,-0.0027871376,2.9831269,2.9831269,2.9903529,2.9831269,2.9903529
6.4559999,-0.017184267,-0.0027404954,2.9828157,2.9828157,2.990514,2.9828157,2.990514
6.4559999,-0.017184267,-0.0027404954,2.9828157,2.9828157,2.990514,2.9828157,2.990514
6.4569998,-0.016938217,-0.002761397,2.9830618,2.9830618,2.9904418,2.9830618,2.9904418
6.4569998,-0.016938217,-0.002761397,2.9830618,2.9830618,2.9904418,2.9830618,2.9904418
6.4580002,-0.017017387,-0.0028835863,2.9829826,2.9829826,2.9900193,2.9829826,2.9900193
6.4580002,-0.017017387,-0.0028835863,2.9829826,2.9829826,2.9900193,2.9829826,2.9900193
6.4590001,-0.017459324,-0.0026527469,2.9825406,2.9825406,2.9908175,2.9825406,2.9908175
